HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
088-200401-195,82,61.66846,-174.4533,77,2004,16.629177
088-200401-139,42,57.67239,-170.2765,72,2004,415.715556
088-200401-082,50,55.34774,-167.5499,148,2004,0
088-200401-008,10,58.29,-159.979,40,2004,3.80015
088-200401-196,82,61.34748,-174.345,77,2004,41.000197
088-200401-140,42,57.82985,-170.6149,79,2004,120.971532
088-200401-083,31,56.65347,-166.434,85,2004,29.328811
088-200401-009,10,58.00981,-160.2115,51,2004,8.472852
088-200401-197,41,61.01416,-174.1953,83,2004,430.456952
088-200401-141,41,57.9936,-171.5499,98,2004,180.913253
088-200401-084,31,56.98742,-166.4682,75,2004,18.705059
088-200401-010,31,57.69105,-160.2592,54,2004,12.608716
088-200401-198,82,60.99887,-174.8539,92,2004,98.234843
088-200401-142,41,58.29788,-171.6355,96,2004,90.07038
088-200401-085,31,57.31918,-166.4831,70,2004,53.417194
088-200401-011,31,57.33734,-160.301,61,2004,40.32868
088-200401-143,41,58.65705,-171.7147,93,2004,38.146669
088-200401-199,61,60.6576,-176.1911,119,2004,16.761825
088-200401-086,31,57.64554,-166.4982,67,2004,25.615644
088-200401-012,31,57.00716,-160.3292,63,2004,10.164877
088-200401-200,90,60.98345,-176.2818,112,2004,10.842139
088-200401-144,41,58.97738,-171.7872,88,2004,41.993505
088-200401-087,31,57.99301,-166.5175,62,2004,5.604677
088-200401-013,31,56.67281,-160.3651,59,2004,14.457871
088-200401-201,90,61.00553,-176.9253,121,2004,11.402733
088-200401-145,43,59.31765,-171.8377,80,2004,39.423832
088-200401-014,10,56.67367,-159.734,37,2004,1.349425
088-200401-202,90,61.0033,-177.6085,135,2004,58.946126
088-200401-088,10,58.32773,-166.549,48,2004,6.376954
088-200401-146,43,59.65676,-171.8969,78,2004,16.926674
088-200401-203,90,61.32207,-177.018,117,2004,28.476615
088-200401-017,10,56.32229,-161.6208,64,2004,26.412159
088-200401-089,20,58.65916,-166.5671,42,2004,10.647605
088-200401-147,43,60.00215,-171.9482,67,2004,32.854442
088-200401-204,90,61.34191,-176.3379,107,2004,36.729087
088-200401-018,31,56.65425,-161.6096,89,2004,47.111327
088-200401-090,20,58.98748,-166.583,35,2004,10.674674
088-200401-148,43,60.16013,-172.2932,58,2004,2.671714
088-200401-205,90,61.33992,-175.7405,98,2004,41.105428
088-200401-019,31,56.98757,-161.5664,69,2004,47.349194
088-200401-092,20,60.33939,-167.3392,34,2004,3.106712
088-200401-206,82,61.33666,-174.9876,88,2004,190.180247
088-200401-149,43,60.16771,-173.0067,60,2004,22.319525
088-200401-207,90,60.9952,-175.4901,102,2004,62.837248
088-200401-020,31,57.32704,-161.5305,56,2004,18.810523
088-200401-093,20,60.33948,-167.9847,32,2004,3.492002
088-200401-151,43,60.01298,-173.3123,75,2004,90.390677
088-200401-021,10,57.65722,-161.4973,53,2004,51.763818
088-200401-152,43,59.83282,-172.9165,81,2004,103.981557
088-200401-094,20,60.01095,-167.983,27,2004,3.124277
088-200401-153,43,59.67355,-173.2346,96,2004,60.677586
088-200401-095,20,59.68264,-167.9486,37,2004,9.737394
088-200401-154,43,59.5051,-172.9016,94,2004,74.582349
088-200401-096,20,59.34408,-167.9162,41,2004,15.333242
088-200401-155,43,59.34622,-173.1293,100,2004,32.271091
088-200401-097,20,59.01337,-167.8821,43,2004,6.626593
088-200401-098,20,58.67608,-167.8676,47,2004,5.356595
088-200401-156,41,57.67385,-171.553,100,2004,148.35684
088-200401-099,41,58.34325,-167.8339,57,2004,10.71876
088-200401-157,41,57.34021,-171.4752,101,2004,416.939297
088-200401-100,41,58.01231,-167.8007,68,2004,90.705366
088-200401-158,61,57.00928,-171.4013,109,2004,814.939313
088-200401-101,31,57.67894,-167.7643,70,2004,18.150576
088-200401-159,61,56.68518,-171.353,120,2004,3.724808
088-200401-160,61,56.67522,-172.5833,133,2004,0.017212
088-200401-102,31,57.3433,-167.7439,74,2004,313.063489
088-200401-161,61,57.00941,-172.6472,122,2004,275.407863
088-200401-103,31,57.01433,-167.7004,78,2004,381.093844
088-200401-162,61,57.00249,-173.2136,140,2004,92.802472
088-200401-104,31,56.67882,-167.6699,102,2004,471.578024
088-200401-163,61,57.32758,-173.2923,121,2004,1.740879
088-200401-105,50,56.33671,-168.2314,153,2004,3.617248
088-200401-164,61,57.64735,-173.3755,144,2004,13.714036
088-200401-106,50,56.33291,-168.864,131,2004,4.683567
088-200401-165,61,57.97895,-173.4794,118,2004,10.911448
088-200401-108,50,56.4327,-169.4998,102,2004,0.279451
088-200401-166,61,58.0029,-172.8975,109,2004,475.100648
088-200401-109,50,56.3354,-170.047,109,2004,33.165006
088-200401-167,61,58.32792,-172.9213,109,2004,87.112743
088-200401-110,61,56.33458,-170.6599,121,2004,29.99084
088-200401-168,61,58.33424,-173.5522,116,2004,9.307281
088-200401-111,61,56.65905,-170.7398,114,2004,14.395273
088-200401-169,61,58.33476,-174.3095,167,2004,0
088-200401-112,42,56.65364,-170.1132,97,2004,909.447945
088-200401-170,61,58.6594,-174.2749,156,2004,1.768782
088-200401-113,32,56.66129,-169.4992,79,2004,71.187886
088-200401-171,61,58.97803,-174.3692,127,2004,45.154951
088-200401-114,32,56.82446,-169.3029,80,2004,5.362903
088-200401-172,62,59.31717,-174.4553,121,2004,15.27736
088-200401-173,62,59.66041,-174.4529,114,2004,45.933644
088-200401-174,62,59.8358,-174.2285,107,2004,17.187144
088-200401-175,62,59.99419,-174.5798,108,2004,11.494669
088-200401-176,43,60.1695,-174.3506,100,2004,33.168268
088-200401-177,62,60.32133,-174.7083,102,2004,44.028444
088-200401-178,43,60.32664,-174.0791,91,2004,30.997567
088-200401-179,41,60.65106,-172.7292,45,2004,210.148021
088-200401-180,41,60.67256,-172.1388,62,2004,24.116565
088-200401-181,41,60.66511,-171.4487,64,2004,25.696196
088-200401-182,41,60.99527,-171.4809,60,2004,57.893084
088-200401-183,41,61.00375,-172.1422,64,2004,30.042508
088-200401-184,41,60.99817,-172.805,64,2004,46.063056
088-200401-185,41,60.99268,-173.4771,76,2004,287.709183
088-200401-186,82,61.3264,-173.6404,74,2004,46.608302
088-200401-187,82,61.65834,-173.7027,70,2004,20.860369
088-200401-188,82,61.99557,-173.7925,63,2004,14.080834
088-200401-189,82,61.99951,-174.4781,74,2004,1.394436
088-200401-190,82,61.99924,-175.1591,81,2004,2.938253
088-200401-191,82,61.99908,-175.8046,92,2004,34.958181
089-200401-018,31,56.99181,-160.956,63,2004,16.627467
089-200401-019,31,57.33137,-160.9357,62,2004,11.814593
089-200401-020,31,57.65297,-160.8828,57,2004,29.438701
089-200401-022,10,57.99948,-160.8739,45,2004,12.948818
089-200401-023,10,58.28589,-160.8159,32,2004,4.337223
089-200401-024,10,58.21836,-161.5503,39,2004,4.522347
089-200401-025,10,58.34839,-162.0698,46,2004,5.747553
089-200401-026,10,57.67098,-162.1282,47,2004,8.827713
089-200401-027,10,57.34093,-162.1511,51,2004,32.472174
089-200401-028,31,57.00838,-162.1787,60,2004,45.929887
089-200401-029,31,56.66578,-162.2144,72,2004,24.396858
089-200401-030,31,56.67567,-162.7627,71,2004,69.079026
089-200401-031,31,56.99166,-162.7831,61,2004,21.386643
089-200401-032,31,56.3274,-162.1895,76,2004,101.448566
089-200401-033,31,55.99041,-162.2451,67,2004,45.467364
089-200401-035,10,55.6773,-162.8082,51,2004,37.328629
089-200401-036,31,55.33083,-163.4131,52,2004,112.920541
089-200401-037,31,54.65925,-165.1501,83,2004,0.185933
089-200401-038,31,55.00984,-164.6022,63,2004,1.707588
089-200401-039,31,55.33735,-164.5659,101,2004,163.750073
089-200401-101,50,56.32799,-167.6519,129,2004,2.840483
089-200401-040,31,55.32821,-164.0381,79,2004,25.321006
089-200401-102,50,56.66113,-168.2904,106,2004,284.228693
089-200401-041,31,55.99378,-163.3915,89,2004,114.241061
089-200401-103,32,56.80722,-168.6065,97,2004,900.748338
089-200401-042,31,56.31984,-163.4195,85,2004,82.571006
089-200401-104,32,56.65965,-168.9355,99,2004,12.381899
089-200401-043,31,56.64911,-163.3911,74,2004,42.010528
089-200401-105,32,57.01037,-168.9844,80,2004,33.246432
089-200401-044,31,56.98417,-163.3968,65,2004,12.099219
089-200401-106,32,56.99885,-168.3293,81,2004,65.453116
089-200401-045,10,57.33377,-163.3975,53,2004,18.278552
089-200401-107,32,57.3257,-168.3298,74,2004,1703.725923
089-200401-046,31,57.31841,-164.0187,63,2004,17.002685
089-200401-108,32,57.15254,-168.637,75,2004,294.446394
089-200401-047,10,57.66171,-163.39,47,2004,9.04961
089-200401-109,42,57.31869,-169.0066,70,2004,1.984299
089-200401-048,10,57.98529,-163.3762,45,2004,7.760979
089-200401-110,42,57.17397,-169.3162,72,2004,631.776684
089-200401-049,10,58.32319,-163.3694,38,2004,36.299339
089-200401-111,42,56.99756,-170.1878,70,2004,97.784537
089-200401-050,10,58.65226,-163.3716,31,2004,8.232833
089-200401-112,42,56.8196,-169.904,72,2004,378.296549
089-200401-051,10,58.62653,-162.6998,27,2004,12.994491
089-200401-113,42,57.15147,-169.91,50,2004,0
089-200401-054,10,58.98427,-163.3371,23,2004,0.646111
089-200401-114,42,57.32288,-169.6017,63,2004,362.496982
089-200401-057,10,59.31835,-164.01,22,2004,0.204567
089-200401-115,42,57.49384,-168.7449,71,2004,407.822581
089-200401-058,10,59.01004,-164.6483,28,2004,4.222965
089-200401-116,42,57.65466,-168.392,71,2004,173.560672
089-200401-059,10,58.68089,-164.6452,37,2004,76.382079
089-200401-117,42,57.81569,-168.7315,70,2004,156.974408
089-200401-060,10,58.34426,-164.6356,44,2004,9.71271
089-200401-118,42,57.9902,-168.4413,69,2004,96.870182
089-200401-061,10,58.01088,-164.6153,45,2004,16.170542
089-200401-119,41,58.32231,-168.4763,65,2004,16.374743
089-200401-062,10,57.68252,-164.612,52,2004,15.051534
089-200401-120,20,58.6573,-168.4983,53,2004,10.376414
089-200401-063,31,57.34588,-164.5954,66,2004,45.950263
089-200401-121,20,58.98933,-168.5336,47,2004,20.348088
089-200401-064,31,56.99146,-164.6086,70,2004,7.217525
089-200401-122,20,59.32118,-168.5676,42,2004,3.272889
089-200401-178,61,60.34523,-175.385,111,2004,14.009982
089-200401-066,31,56.68022,-164.5835,74,2004,38.902963
089-200401-123,20,59.65036,-168.6186,39,2004,7.569562
089-200401-179,61,60.01197,-175.2676,117,2004,35.84255
089-200401-067,31,56.34124,-164.586,86,2004,47.833713
089-200401-124,20,59.98727,-168.6534,38,2004,8.232003
089-200401-180,61,59.6799,-175.1067,125,2004,85.936905
089-200401-068,31,56.0017,-164.607,93,2004,148.567655
089-200401-125,20,60.34361,-168.6915,36,2004,7.935611
089-200401-069,50,54.99348,-165.7576,130,2004,60.047777
089-200401-181,61,59.34606,-175.0999,132,2004,29.375078
089-200401-126,20,60.33314,-169.3068,43,2004,16.764545
089-200401-070,50,55.32647,-165.7874,120,2004,18.983654
089-200401-182,61,59.01298,-175.0271,128,2004,20.896083
089-200401-127,41,60.0118,-169.9512,54,2004,101.744264
089-200401-071,50,55.65577,-165.7998,117,2004,11.737176
089-200401-001,10,57.32635,-158.4084,32,2004,0.553744
089-200401-183,61,58.98242,-175.7314,133,2004,36.050415
089-200401-128,41,59.67784,-169.916,56,2004,85.899504
089-200401-072,31,55.97708,-165.7803,108,2004,380.223021
089-200401-184,61,59.32111,-175.7488,137,2004,72.550914
089-200401-002,10,57.64948,-158.3457,35,2004,0.47667
089-200401-129,41,59.34459,-169.8722,60,2004,171.962646
089-200401-185,61,59.65548,-175.8618,137,2004,34.749743
089-200401-073,31,56.33896,-165.8074,91,2004,221.982076
089-200401-003,10,57.99155,-158.3265,33,2004,2.047288
089-200401-186,61,59.99,-175.9317,129,2004,148.293962
089-200401-130,41,59.01217,-169.8371,63,2004,100.671718
089-200401-074,50,56.34426,-167.0354,113,2004,16.269686
089-200401-004,10,57.98563,-158.9719,42,2004,1.097033
089-200401-187,61,60.32144,-176.0268,121,2004,254.734411
089-200401-131,41,58.67816,-169.7845,67,2004,148.340065
089-200401-075,50,56.07933,-167.0136,132,2004,9.404365
089-200401-007,10,58.35249,-159.5648,25,2004,0.003857
089-200401-188,61,60.3345,-176.6861,136,2004,21.872185
089-200401-132,41,58.34535,-169.7279,70,2004,83.794285
089-200401-076,50,55.68847,-166.9925,134,2004,15.021112
089-200401-008,10,58.01123,-159.5932,43,2004,2.349717
089-200401-189,61,60.3269,-177.3575,148,2004,51.596771
089-200401-133,42,58.01072,-169.7004,70,2004,56.172456
089-200401-077,50,55.34189,-166.9708,139,2004,1.85844
089-200401-009,10,57.67407,-159.6328,50,2004,47.952381
089-200401-190,61,60.65727,-178.1601,160,2004,127.031029
089-200401-134,42,57.65195,-169.6531,70,2004,179.762141
089-200401-191,61,60.6676,-177.5254,146,2004,112.864406
089-200401-078,50,55.0059,-166.9325,156,2004,1.417971
089-200401-011,10,57.68041,-159.0153,49,2004,15.008118
089-200401-135,42,57.81877,-169.9835,72,2004,14.855261
089-200401-192,61,60.66681,-176.8275,129,2004,71.274525
089-200401-079,31,56.66455,-165.8572,90,2004,49.937337
089-200401-012,10,57.35035,-159.0655,48,2004,1.833903
089-200401-193,61,59.99905,-176.6824,141,2004,52.219697
089-200401-080,31,56.9716,-165.851,72,2004,41.463924
089-200401-136,42,57.98883,-170.9611,87,2004,108.463147
089-200401-013,10,57.33094,-159.6661,56,2004,8.148138
089-200401-194,61,60.00211,-177.1985,137,2004,39.839217
089-200401-081,31,57.32061,-165.8779,68,2004,16.428593
089-200401-137,41,58.32361,-171.0148,84,2004,15.943029
089-200401-195,61,60.00176,-177.8901,142,2004,364.060558
089-200401-082,31,57.65392,-165.8828,64,2004,27.702866
089-200401-014,10,57.00351,-159.7367,58,2004,127.303196
089-200401-138,41,58.66296,-171.0804,82,2004,39.857678
089-200401-196,61,59.67532,-177.1712,173,2004,1057.21166
089-200401-083,10,57.99245,-165.9086,55,2004,29.021217
089-200401-015,10,57.00953,-159.1234,33,2004,0.606115
089-200401-139,41,58.98411,-171.1332,77,2004,61.201024
089-200401-197,61,59.66572,-176.5629,135,2004,86.332785
089-200401-084,10,58.32268,-165.9276,44,2004,4.729466
089-200401-016,10,56.31659,-161.0028,53,2004,5.801846
089-200401-198,61,59.33461,-177.0931,150,2004,0.3107
089-200401-140,41,59.31799,-171.1824,75,2004,65.182949
089-200401-085,10,58.65833,-165.9302,37,2004,8.400017
089-200401-199,61,59.33332,-176.4094,136,2004,84.401289
089-200401-141,41,59.65981,-171.2501,72,2004,23.432773
089-200401-017,31,56.64673,-160.9903,68,2004,30.536886
089-200401-086,20,58.98243,-165.9514,30,2004,7.927763
089-200401-142,41,59.98245,-171.2988,69,2004,25.471692
089-200401-200,61,59.01983,-176.3161,136,2004,26.578405
089-200401-087,20,59.64888,-167.2934,31,2004,0.373231
089-200401-143,41,60.31767,-171.3574,66,2004,4.37055
089-200401-201,61,58.99852,-176.9222,137,2004,0.069819
089-200401-144,43,60.34724,-172.0647,59,2004,15.650959
089-200401-088,20,59.6661,-166.6706,27,2004,3.308759
089-200401-202,61,59.00197,-177.5649,135,2004,0
089-200401-145,43,59.99549,-172.6236,66,2004,6.589768
089-200401-089,20,59.62422,-165.9568,26,2004,1.735613
089-200401-146,43,59.84076,-172.2557,75,2004,31.411243
089-200401-203,61,58.66882,-176.8663,134,2004,0.110197
089-200401-090,20,59.33684,-165.9448,25,2004,4.496172
089-200401-091,20,59.33213,-166.5812,28,2004,1.596744
089-200401-204,61,58.66816,-176.2185,138,2004,0.023459
089-200401-147,43,59.67932,-172.5682,84,2004,72.874159
089-200401-205,61,58.66924,-175.5701,135,2004,95.376712
089-200401-092,20,59.33572,-167.278,33,2004,8.089014
089-200401-148,43,59.34532,-172.501,88,2004,98.239627
089-200401-206,61,58.72588,-174.9753,145,2004,0.906565
089-200401-093,20,59.00734,-167.2403,39,2004,9.833864
089-200401-149,41,59.016,-172.4125,98,2004,155.264592
089-200401-094,20,58.67218,-167.2184,43,2004,11.525204
089-200401-150,42,57.67913,-170.8978,85,2004,25.453727
089-200401-095,20,58.34468,-167.1856,52,2004,10.817882
089-200401-151,42,57.5142,-170.5964,75,2004,370.6574
089-200401-096,31,58.01294,-167.1668,64,2004,236.107477
089-200401-152,42,57.35477,-170.8555,83,2004,353.140364
089-200401-097,31,57.6693,-167.1655,68,2004,46.874703
089-200401-153,42,57.01794,-170.8123,95,2004,596.976678
089-200401-098,31,57.3418,-167.1232,70,2004,326.027693
089-200401-154,61,56.66094,-171.9656,124,2004,10.409491
089-200401-099,31,57.00563,-167.0827,73,2004,220.18702
089-200401-155,61,56.99504,-172.0251,116,2004,16.053325
089-200401-100,31,56.67967,-167.0639,95,2004,652.681602
089-200401-156,61,57.32777,-172.0948,108,2004,235.129093
089-200401-157,61,57.3452,-172.8142,117,2004,138.089268
089-200401-159,61,57.66634,-172.2053,107,2004,394.059966
089-200401-160,61,57.98208,-172.2514,104,2004,114.632489
089-200401-161,61,58.31903,-172.2994,103,2004,43.914985
089-200401-162,61,58.65547,-172.3544,102,2004,41.953265
089-200401-163,61,58.66899,-172.9772,112,2004,41.539385
089-200401-164,61,58.66622,-173.616,126,2004,36.256972
089-200401-165,61,58.98807,-173.7196,117,2004,36.02051
089-200401-166,61,59.00032,-173.1153,107,2004,31.916699
089-200401-167,62,59.32367,-173.7942,109,2004,22.101841
089-200401-168,43,59.48598,-173.4958,102,2004,21.662796
089-200401-169,62,59.65516,-173.8347,104,2004,25.41306
089-200401-170,43,59.82256,-173.603,95,2004,64.268883
089-200401-171,43,59.98831,-173.9519,97,2004,25.787046
089-200401-172,43,60.13781,-173.7725,88,2004,120.22704
089-200401-173,43,60.43739,-173.4525,61,2004,48.01869
089-200401-174,41,60.66661,-173.47,66,2004,113.094494
089-200401-175,41,60.66883,-174.1049,86,2004,41.567218
089-200401-176,41,60.66755,-174.8058,97,2004,51.416899
089-200401-177,61,60.66851,-175.4203,106,2004,8.454086
088-200501-003,10,57.01122,-159.1176,37,2005,0.583764
088-200501-004,10,57.32173,-158.4225,33,2005,0.304256
088-200501-005,10,57.6445,-158.3656,35,2005,1.12703
088-200501-006,10,57.99622,-158.3165,33,2005,0
088-200501-007,10,58.0192,-159.6097,43,2005,0.694628
088-200501-067,50,54.99784,-165.7307,131,2005,10.223348
088-200501-008,10,57.67842,-159.62939,51,2005,2.078371
088-200501-068,50,55.6657,-165.79939,117,2005,0
088-200501-009,10,57.34671,-159.6667,57,2005,8.015365
088-200501-069,31,56.00261,-165.7684,106,2005,42.933534
088-200501-011,10,57.00697,-159.6743,55,2005,13.554765
088-200501-070,31,56.32483,-165.82581,91,2005,417.521184
088-200501-012,10,56.66058,-159.7842,39,2005,0.00659
088-200501-071,31,56.65513,-165.8663,79,2005,25.608007
088-200501-013,31,56.67272,-160.36279,61,2005,141.41113
088-200501-072,31,56.95627,-165.83611,74,2005,15.263485
088-200501-014,10,56.33094,-160.9852,54,2005,3.946105
088-200501-073,31,57.32311,-165.8694,69,2005,17.86262
088-200501-015,31,56.66389,-160.9863,67,2005,13.848049
088-200501-074,31,57.65989,-165.8828,64,2005,4.102454
088-200501-016,31,56.97869,-160.9567,67,2005,12.940787
088-200501-075,10,57.99292,-165.9036,57,2005,11.194914
088-200501-076,20,58.32682,-167.1844,53,2005,12.052204
088-200501-017,31,57.65564,-160.8848,59,2005,8.237322
088-200501-077,20,58.65663,-167.2196,45,2005,5.801457
088-200501-018,10,57.99345,-160.85741,47,2005,3.646642
088-200501-078,20,58.98602,-167.2372,41,2005,27.010386
088-200501-019,10,58.28856,-160.82249,33,2005,0
088-200501-079,20,59.32316,-167.2715,33,2005,4.005987
088-200501-020,10,58.2184,-161.54849,40,2005,0
088-200501-080,20,59.66069,-167.26781,33,2005,3.807723
088-200501-022,10,58.00651,-162.14639,40,2005,1.99905
088-200501-081,20,60.34981,-167.3,33,2005,8.634083
088-200501-023,10,57.67725,-162.1331,49,2005,7.256157
088-200501-082,20,60.34025,-167.979,33,2005,9.085308
088-200501-024,10,57.34634,-162.15379,53,2005,2.316115
088-200501-083,20,60.0066,-167.98711,27,2005,7.793431
088-200501-025,31,57.00545,-162.1664,62,2005,62.710956
088-200501-084,20,60.00901,-168.653,39,2005,7.417881
088-200501-026,31,56.67673,-162.1665,70,2005,23.917232
088-200501-085,20,59.67771,-168.6201,41,2005,29.487236
088-200501-145,61,58.33135,-172.2861,102,2005,729.140965
088-200501-027,31,56.33442,-162.17551,79,2005,58.823788
088-200501-086,20,59.3417,-168.56731,44,2005,13.092444
088-200501-146,61,58.66002,-172.36,100,2005,617.12589
088-200501-028,31,56.00365,-162.25349,74,2005,10.816809
088-200501-087,20,59.01276,-168.5233,48,2005,11.843093
088-200501-147,41,58.96814,-172.451,98,2005,256.951581
088-200501-029,10,55.67566,-162.8278,53,2005,78.828784
088-200501-088,20,58.68734,-168.50259,55,2005,14.971335
